,open,high,low,close,adjclose,volume,ticker,ema_2_adjclose,ema_3_adjclose,ema_5_adjclose,ema_10_adjclose,ema_20_adjclose,ema_50_adjclose,ema_100_adjclose,ema_2_high,ema_3_high,ema_5_high,ema_10_high,ema_20_high,ema_50_high,ema_100_high,ema_2_low,ema_3_low,ema_5_low,ema_10_low,ema_20_low,ema_50_low,ema_100_low,diff_adjclose,isUp_adjclose,diff_ema_2_adjclose,isUp_ema_2_adjclose,diff_ema_3_adjclose,isUp_ema_3_adjclose,diff_ema_5_adjclose,isUp_ema_5_adjclose,diff_ema_10_adjclose,isUp_ema_10_adjclose,diff_ema_20_adjclose,isUp_ema_20_adjclose,diff_ema_50_adjclose,isUp_ema_50_adjclose,diff_ema_100_adjclose,isUp_ema_100_adjclose,diff_ema_2_high,isUp_ema_2_high,diff_ema_3_high,isUp_ema_3_high,diff_ema_5_high,isUp_ema_5_high,diff_ema_10_high,isUp_ema_10_high,diff_ema_20_high,isUp_ema_20_high,diff_ema_50_high,isUp_ema_50_high,diff_ema_100_high,isUp_ema_100_high,diff_ema_2_low,isUp_ema_2_low,diff_ema_3_low,isUp_ema_3_low,diff_ema_5_low,isUp_ema_5_low,diff_ema_10_low,isUp_ema_10_low,diff_ema_20_low,isUp_ema_20_low,diff_ema_50_low,isUp_ema_50_low,diff_ema_100_low,isUp_ema_100_low,pctChange_open,pctChange_adjclose,pctChange_low,pctChange_high,pctChange_ema_2_high,pctChange_ema_3_high,pctChange_ema_5_high,pctChange_ema_10_high,pctChange_ema_20_high,pctChange_ema_50_high,pctChange_ema_100_high,pctChange_ema_2_adjclose,pctChange_ema_3_adjclose,pctChange_ema_5_adjclose,pctChange_ema_10_adjclose,pctChange_ema_20_adjclose,pctChange_ema_50_adjclose,pctChange_ema_100_adjclose,pctChange_ema_2_low,pctChange_ema_3_low,pctChange_ema_5_low,pctChange_ema_10_low,pctChange_ema_20_low,pctChange_ema_50_low,pctChange_ema_100_low,volatility_2_adjclose,volatility_3_adjclose,volatility_5_adjclose,volatility_10_adjclose,volatility_20_adjclose,volatility_50_adjclose,volatility_100_adjclose,volatility_2_high,volatility_3_high,volatility_5_high,volatility_10_high,volatility_20_high,volatility_50_high,volatility_100_high,volatility_2_low,volatility_3_low,volatility_5_low,volatility_10_low,volatility_20_low,volatility_50_low,volatility_100_low,volatility_200_low,volatility_2_ema_2_low,volatility_3_ema_3_low,volatility_5_ema_5_low,volatility_10_ema_10_low,volatility_20_ema_20_low,volatility_50_ema_50_low,volatility_100_ema_100_low,rsi_14_ema_2_low,rsi_14_ema_3_low,rsi_14_ema_5_low,rsi_14_ema_10_low,rsi_14_ema_20_low,rsi_14_ema_50_low,rsi_14_ema_100_low,stoch_14_adjclose,stoch_25_adjclose,stoch_25_open,stoch_25_high,stoch_25_low,pctChange_high_9periods,pctChange_low_9periods,pctChange_high_18periods,pctChange_low_18periods,pctChange_high_48periods,pctChange_low_48periods,pctChange_high_98periods,pctChange_low_98periods,0.3pctChange-high_2periods_back,0.3pctChange-low_2periods_back,0.5pctChange-high_2periods_back,0.5pctChange-low_2periods_back,1pctChange-high_2periods_back,1pctChange-low_2periods_back,2pctChange-high_2periods_back,2pctChange-low_2periods_back,3pctChange-high_2periods_back,3pctChange-low_2periods_back,5pctChange-high_2periods_back,5pctChange-low_2periods_back,0.3pctChange-high_3periods_back,0.3pctChange-low_3periods_back,0.5pctChange-high_3periods_back,0.5pctChange-low_3periods_back,1pctChange-high_3periods_back,1pctChange-low_3periods_back,3pctChange-high_3periods_back,3pctChange-low_3periods_back,5pctChange-high_3periods_back,5pctChange-low_3periods_back,0.3pctChange-high_5periods_back,0.3pctChange-low_5periods_back,0.5pctChange-high_5periods_back,0.5pctChange-low_5periods_back,1pctChange-high_5periods_back,1pctChange-low_5periods_back,5pctChange-high_5periods_back,5pctChange-low_5periods_back,3pctChange-high_5periods_back,3pctChange-low_5periods_back
2018-01-17,2784.989990234375,2807.0400390625,2778.3798828125,2802.56005859375,2802.56005859375,3778050000,^GSPC,2789.489990234375,2788.4066569010415,2776.202001953125,2756.02099609375,,,,2807.2900390625,2800.81005859375,2784.158056640625,2761.555029296875,,,,2773.5098876953125,2772.2198893229165,2761.099951171875,2743.5719970703126,,,,True,1,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,-0.004991129168723685,0.009415051560751175,0.0035179693323370564,-0.00017809185017603202,0.0034295984618337716,0.0047208197522063955,0.00345278784826486,0.0040411768986927665,,,,0.002933860530256016,0.0042015697212189895,0.003707229461107353,0.0038883987720270685,,,,0.0015781055803283373,0.0030876454987089907,0.0022155948998763275,0.0035121005243170522,,,,26.14013671875,22.870123759096256,45.45152663341411,87.03630026533796,,,,0.5000000000000001,19.444763353622964,55.58983284710987,98.87091830448256,,,,9.739990234375,9.28048595340347,37.493243949189285,79.28811832216175,,,,,4.369995117187501,16.83527071370119,24.55884192522057,,,,,,,,,,,,,,,,,3.0671936801403676,0.9625575276386744,,,,,,,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1
2018-01-18,2802.39990234375,2805.830078125,2792.56005859375,2798.030029296875,2798.030029296875,3681470000,^GSPC,2800.2950439453125,2792.336669921875,2786.16201171875,2764.5179931640623,,,,2806.43505859375,2806.8033854166665,2795.1640625,2770.701025390625,,,,2785.469970703125,2779.8599446614585,2772.399951171875,2753.0510009765626,,,,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,False,0,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,0.006251337408903934,-0.0016163897301626484,0.005103757002046683,-0.00043104512962488517,-0.0003045572266681118,0.0021398547911262167,0.003953082273157493,0.0033119007214130747,,,,0.0038734871782168945,0.0014094117194516365,0.003587638708789198,0.0030830668860488686,,,,0.004312255406361931,0.002755934104638369,0.004092571873467898,0.0034549863886830234,,,,4.530029296875,24.19529557466547,32.6092938781805,81.7510647918665,,,,1.2099609375000002,1.5228217029444355,39.10630732204571,92.46791762088844,,,,14.18017578125,20.834096298710413,32.57466063020861,74.9921404115161,,,,,11.960083007812502,14.013641777280165,27.132630627344632,,,,,,,,,,,,,,,,,2.347306527570181,0.8778169200232666,,,,,,,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1
2018-01-19,2802.60009765625,2810.330078125,2798.080078125,2810.300048828125,2810.300048828125,3639430000,^GSPC,2804.1650390625,2803.6300455729165,2794.710009765625,2773.1489990234377,,,,2808.080078125,2807.7333984375,2803.71806640625,2778.805029296875,,,,2795.320068359375,2789.67333984375,2781.4599609375,2760.952001953125,,,,True,1,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,7.143709658730124e-05,0.004385235112838837,0.001976687847504932,0.0016038034644660915,0.0005861598422569614,0.00033134241809218423,0.0030602868794038507,0.002924892953799496,,,,0.001381995488495047,0.004044417627963703,0.003068019020761037,0.0031220653584884683,,,,0.003536242630454156,0.00353017611593609,0.003267930286102949,0.0028699072315623297,,,,12.270019531250002,10.746673754156076,30.04088173158512,79.7457620821487,,,,4.5,4.033507313921544,20.174696467164484,87.52223494670557,,,,5.52001953125,17.60178536630766,29.85371654668789,76.81214352880073,,,,,9.85009765625,15.154143091290873,29.495339482611488,,,,,,,,,,,,,,,,,2.2789929824374333,0.7202375557770924,,,,,,,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1
2018-01-22,2809.159912109375,2833.030029296875,2808.1201171875,2832.969970703125,2832.969970703125,3471780000,^GSPC,2821.635009765625,2813.7666829427085,2804.056005859375,2782.131005859375,,,,2821.6800537109375,2816.396728515625,2812.754052734375,2787.763037109375,,,,2803.10009765625,2799.5867513020835,2789.156005859375,2768.972021484375,,,,True,1,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,0.002340617364072317,0.008066726499347698,0.0035881886086790438,0.008077325631094645,0.004843158032380002,0.003085524460030964,0.0032228584023454854,0.003223690657695011,,,,0.006230008027261258,0.0036155402834971984,0.0033441738359587525,0.003238919668254514,,,,0.002783233800285778,0.003553610136622254,0.0027669083970136565,0.0029048022296571663,,,,22.669921875,30.702428589516053,45.78903833514979,91.86515659228691,,,,22.699951171875,25.252476383096216,25.611720795219746,92.98767830648195,,,,10.0400390625,13.663609029879112,35.14078633469389,80.28145283106234,,,,,7.780029296875001,17.08398887821973,31.45967290740622,,,,,99.39557202567823,100.0,100.0,100.0,100.0,100.0,100.0,99.96013896270563,,,,,2.97096958422558,0.5535577947986758,,,,,,,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
2018-01-23,2835.050048828125,2842.239990234375,2830.590087890625,2839.1298828125,2839.1298828125,3519650000,^GSPC,2836.0499267578125,2827.4666341145835,2816.597998046875,2791.272998046875,,,,2837.635009765625,2828.5333658854165,2819.69404296875,2797.13603515625,,,,2819.3551025390625,2812.263427734375,2801.546044921875,2778.2710205078124,,,,True,1,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,0.009216327132943292,0.0021743654797181655,0.008001784028252246,0.0032509224548480375,0.005654417138365675,0.004309278322513821,0.002467329209828506,0.0033621932431509016,,,,0.005108710709321951,0.004868900913115981,0.004472803739045128,0.0032859675436729407,,,,0.005798938431204714,0.004528052730066623,0.004442218017375543,0.0033582856566576336,,,,6.159912109375,26.29666521235367,41.18896532600259,99.01509270472874,,,,9.2099609375,28.44603359436479,37.51975218286884,96.20836662285495,,,,22.469970703125,28.832297018593593,43.53456674196285,92.78694338457996,,,,,16.2550048828125,19.61231657679708,34.618584509202876,,,,,99.50892972715084,100.0,100.0,100.0,100.0,100.0,100.0,97.84722914614136,,,,,3.4207475514691277,0.4428276367512862,,,,,,,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1
2018-01-24,2845.419921875,2852.969970703125,2824.81005859375,2837.5400390625,2837.5400390625,4014070000,^GSPC,2838.3349609375,2836.546630859375,2823.593994140625,2799.897998046875,,,,2847.60498046875,2842.7466634114585,2828.880029296875,2806.51904296875,,,,2827.7000732421875,2821.1734212239585,2810.832080078125,2785.966015625,,,,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,0.003657738970485269,-0.0005599757022828333,-0.0020419874010024763,0.00377518453952419,0.003513478889572985,0.005024970784317739,0.003257795416148568,0.0033545053563961424,,,,0.0008057101386433896,0.0032113541624991804,0.002483846150072244,0.003089987975391617,,,,0.0029598863568514044,0.003168264182406899,0.0033146109353019426,0.0027697064326652754,,,,1.58984375,5.538846682968857,41.140160166087334,97.87568958286195,,,,10.729980468750002,17.285212243625384,45.43453079311722,100.68519685498808,,,,5.780029296875,20.209681667656653,36.905247285448624,96.59424936354719,,,,,8.344970703125002,18.78923132633328,34.36702427219543,,,,,99.55506426340484,100.0,100.0,100.0,100.0,100.0,100.0,88.47651762955508,,,,,3.0861087131302645,1.138186681882014,,,,,,,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1
2018-01-25,2846.239990234375,2848.56005859375,2830.93994140625,2839.25,2839.25,3835150000,^GSPC,2838.39501953125,2838.6399739583335,2831.83798828125,2809.0,,,,2850.7650146484375,2847.92333984375,2837.426025390625,2816.2950439453125,,,,2827.875,2828.780029296875,2818.508056640625,2795.45400390625,,,,True,1,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,0.0002882064447045085,0.0006026209018938911,0.0021700159250890305,-0.0015457267881050507,0.001109716481521028,0.0018210122269843865,0.0030209821573359275,0.003483318953795944,,,,2.1159797760406107e-05,0.0007379900179269594,0.0029196811431575487,0.0032508334087435475,,,,6.186185001300082e-05,0.002696256818418563,0.0027308556127931816,0.0034056367622707917,,,,1.7099609375000002,1.6531784079220615,27.51788615555611,86.10211748529905,,,,4.409912109375,9.34138827313639,37.786742526986686,87.11994742215988,,,,6.129882812500001,5.962658779858988,32.890995327092554,88.37567756029766,,,,,0.1749267578125,14.318634668381614,33.96958826853984,,,,,99.55600588377145,100.0,100.0,100.0,100.0,100.0,100.0,89.02841635673217,,,,,2.3949832283878925,1.2009001756767335,,,,,,,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1
2018-01-26,2847.47998046875,2872.8701171875,2846.179931640625,2872.8701171875,2872.8701171875,3443230000,^GSPC,2856.06005859375,2849.88671875,2844.352001953125,2819.531005859375,,,,2860.715087890625,2858.1333821614585,2849.934033203125,2826.8260498046875,,,,2838.5599365234375,2833.9766438802085,2828.12802734375,2804.793994140625,,,,True,1,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,0.0004356590584875253,0.011841196508761032,0.0053833675562910965,0.008534156940244175,0.0034903168767190795,0.003585083269224798,0.0044082234040896395,0.0037393120021338433,,,,0.006223601345459517,0.003962018746598295,0.004419042940895901,0.0037490230898451493,,,,0.0037784331073464905,0.001837051495525932,0.003413142879070241,0.003341135365247938,,,,33.62011718750001,34.50688819952222,36.09946887714338,93.83981300064598,,,,24.310058593750004,22.432589058590533,33.20602950776687,85.29371467006017,,,,15.239990234375,19.05917416466845,30.64239785455147,87.61615658710683,,,,,10.6849365234375,11.153201331624714,33.67076970248144,,,,,99.61026232754644,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,3.4739051738025273,0.28021803314323135,,,,,,,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1
2018-01-29,2867.22998046875,2870.6201171875,2851.47998046875,2853.530029296875,2853.530029296875,3573830000,^GSPC,2863.2000732421875,2855.2167154947915,2848.464013671875,2826.260009765625,,,,2871.7451171875,2864.0167643229165,2857.45205078125,2835.1030517578124,,,,2848.8299560546875,2842.8666178385415,2836.8,2812.9780029296876,,,,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,0.00693595745552833,-0.006731974332887192,0.001862162250954258,-0.0007831889045518681,0.0038556895594268337,0.0020584701183570253,0.002637961963517732,0.002928019555252348,,,,0.002499952557703855,0.001870248634699978,0.0014456761033536658,0.0023865685081192467,,,,0.0036180386396309494,0.0031369256262328005,0.0030663295906001586,0.0029178644870744286,,,,19.340087890625,29.22559251785237,33.77646501708816,91.40973927719894,,,,2.25,23.266796448919216,30.448277815781527,83.40812553494983,,,,5.300048828125,18.469448078019656,25.4986993344543,89.33658122053278,,,,,10.27001953125,12.33832275572717,31.056918873304742,83.34334798819468,,,,99.65402491045485,100.0,100.0,100.0,100.0,100.0,100.0,85.8635482731176,,,,,2.508779727240884,1.210327889731122,5.890398853779288,1.1315617977063042,,,,,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1
2018-01-30,2832.739990234375,2837.75,2818.27001953125,2822.429931640625,2822.429931640625,3990650000,^GSPC,2837.97998046875,2849.6100260416665,2845.1240234375,2830.8610107421873,2788.1035034179686,,,2854.18505859375,2860.4134114583335,2856.554052734375,2838.1240478515624,2794.28203125,,,2834.875,2838.643310546875,2834.335986328125,2817.941015625,2775.955517578125,,,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,-0.012029028180270518,-0.010898815620283941,-0.011646569909300464,-0.011450528403495142,-0.006114769200320835,-0.0012581465686479776,-0.0003142653073143764,0.0010655683545177652,,,,-0.008808358524830306,-0.0019636651125983784,-0.001172558339632812,0.0016279468133379993,,,,-0.004898486841950267,-0.001485580528177377,-0.00086858913983201,0.0017643268771185827,,,,31.100097656250004,44.07645285098154,42.53747503263674,73.32658627210182,226.04354562838958,,,32.8701171875,34.050915811350464,33.436696046443934,77.58326249118777,237.67557709269875,,,33.2099609375,30.90271199266959,31.515616864685075,74.52624243089105,223.66718129472477,,,,13.9549560546875,7.7021340950613615,24.404469346528487,81.02623689068342,,,,85.59039367071766,94.92003899039288,96.804387123845,100.0,100.0,100.0,100.0,63.131230214107006,,,,,2.674742125960372,0.7022850462156338,5.465516668081261,0.9625575276386744,,,,,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1
2018-01-31,2832.409912109375,2839.260009765625,2813.0400390625,2823.81005859375,2823.81005859375,4261280000,^GSPC,2823.1199951171875,2833.2566731770835,2842.37802734375,2832.9860107421873,2794.5035034179687,,,2838.5050048828125,2849.2100423177085,2853.812060546875,2841.346044921875,2801.450537109375,,,2815.655029296875,2827.5966796875,2831.981982421875,2821.40703125,2782.4895141601564,,,True,1,False,0,False,0,False,0,True,1,True,1,False,0,False,0,False,0,False,0,False,0,True,1,True,1,False,0,False,0,False,0,False,0,False,0,True,1,True,1,False,0,False,0,-0.00011652256336192046,0.0004889853730833948,-0.001855741441559866,0.0005321151495463194,-0.005493706045347713,-0.0039166957810176095,-0.0009598950822847785,0.0011352559000201712,0.0025654195887192532,,,-0.005236113522234298,-0.005738803806533133,-0.0009651586613198537,0.0007506550098843601,0.0022954671489614498,,,-0.006779830046518831,-0.0038915177607316,-0.0008305310018307255,0.0012299816091896343,0.002353782883283362,,,1.3801269531250002,30.433513461563336,47.52124829152298,67.02176439684337,206.41954828695506,,,1.510009765625,32.14172576981083,37.79973191734533,69.51025913696762,217.59317912790394,,,5.22998046875,36.11013221029371,37.57749798542772,60.8965281669712,203.35852781580098,,,,19.219970703125,13.657148109304122,15.989292415066355,77.09105021334682,,,,70.77561381515835,83.03780543394268,93.72298056089816,100.0,100.0,100.0,100.0,59.147287294491235,,,,,2.226455085657708,0.6312489743496408,4.728878094956346,0.8778169200232666,,,,,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1
2018-02-01,2816.449951171875,2835.9599609375,2812.699951171875,2821.97998046875,2821.97998046875,3938450000,^GSPC,2822.89501953125,2822.739990234375,2838.9240234375,2835.381005859375,2799.949499511719,,,2837.6099853515625,2837.6566569010415,2851.292041015625,2844.359033203125,2807.530029296875,,,2812.8699951171875,2814.6700032552085,2828.333984375,2823.4210205078125,2788.2360107421873,,,False,0,False,0,False,0,False,0,True,1,True,1,False,0,False,0,False,0,False,0,False,0,True,1,True,1,False,0,False,0,False,0,False,0,False,0,True,1,True,1,False,0,False,0,-0.005634763834594159,-0.0006480882520516484,-0.00012089692500016902,-0.0011622918706897245,-0.00031531370552817517,-0.004054943386086363,-0.000883036260897696,0.0010604087758456782,0.002170122979852085,,,-7.969040859989729e-05,-0.0037118708806976874,-0.0012151810466526358,0.0008453960267034155,0.001948824214064837,,,-0.000989124786491713,-0.004571612537655145,-0.0012881430989031273,0.0007138244271407412,0.0020652356649635273,,,1.8300781250000002,1.6517252204685995,51.8803946312712,56.6134775869633,189.20143272091536,,,3.3000488281250004,2.8613538408598025,41.86910003475981,57.97847811520779,199.5999902881033,,,0.340087890625,5.408050342090747,42.33535925756387,53.13141269283015,184.56717381785623,,,,2.7850341796875,20.782763043305817,8.433098206651168,71.55634493180739,,,,68.91420644350346,71.7231518302406,88.99524819545907,100.0,100.0,100.0,100.0,51.17525947058865,,,,,1.4084210880100478,1.2315659162975723,4.555071606149297,0.7202375557770924,,,,,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
2018-02-02,2808.919921875,2808.919921875,2759.969970703125,2762.1298828125,2762.1298828125,4301130000,^GSPC,2792.054931640625,2802.6399739583335,2816.7759765625,2830.5639892578124,2801.856494140625,,,2822.43994140625,2828.046630859375,2838.502001953125,2844.218017578125,2811.5115234375,,,2786.3349609375,2795.2366536458335,2811.0919921875,2819.610009765625,2790.281005859375,,,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,-0.002673588889354095,-0.02120854792396809,-0.01874710469802543,-0.009534704098417945,-0.005346063773254195,-0.0033866063458718454,-0.00448569942275856,-4.957729434074132e-05,0.0014181483720840937,,,-0.01092498576009604,-0.007120746631138597,-0.007801563793941257,-0.0016988957010038996,0.0006810817942390912,,,-0.009433437814669432,-0.00690430835120992,-0.006096165545777965,-0.001349784787499475,0.000733436878839866,,,59.85009765625,60.7858020421388,74.54514680077745,90.6103586957081,176.50128022136585,,,27.040039062500004,28.83205653417757,48.91670015525652,58.90779524018223,181.83722661686497,,,52.72998046875,52.90084430175601,73.33617092988216,80.13382310554344,172.57550872697686,,,,26.5350341796875,28.212810264506768,22.86205505192954,62.13002503439406,,,,54.2693210206006,58.76043898687261,70.81334198482578,93.31418820722668,100.0,100.0,100.0,1.9131171895104002,,,,,1.1884005229650274,2.7881750880293543,4.419020764761994,0.5535577947986758,,,,,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0
2018-02-05,2741.06005859375,2763.389892578125,2638.169921875,2648.93994140625,2648.93994140625,5283460000,^GSPC,2705.534912109375,2744.3499348958335,2775.857958984375,2812.160986328125,2797.14599609375,,,2786.1549072265625,2802.756591796875,2817.05595703125,2837.25400390625,2812.5085205078126,,,2699.0699462890625,2736.9466145833335,2768.42998046875,2802.614990234375,2785.793505859375,,,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,-0.024158703405098292,-0.04097922480422822,-0.04413093262645007,-0.016209087678969114,-0.012855910110742275,-0.008942582058774295,-0.007555409475532682,-0.002448480963426536,0.0003546124787330296,,,-0.03098793600038896,-0.020798261497773973,-0.014526543082797883,-0.00650153220330929,-0.0016812060349006286,,,-0.031318924634630485,-0.020853346705536402,-0.015176312919433221,-0.006027436231389571,-0.0016082609567197315,,,113.18994140625,152.21178033214647,169.16056211920915,202.7149455533809,227.3145262835984,,,45.53002929687501,63.523862059702,72.67105921429126,100.25609070479311,174.94351512073922,,,121.800048828125,155.04262939775222,171.29350453836165,199.10764151468047,222.75621522890634,,,,87.2650146484375,70.05822177869928,61.4813589437037,49.56662390223357,,,,30.96447806879428,37.100801231460935,45.851943507009544,70.63449521909897,72.92249103982657,100.0,100.0,4.588841316007373,,,,,1.2450953163174683,7.026160492641731,4.535287716259129,4.004761587491945,,,,,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2018-02-06,2614.780029296875,2701.0400390625,2593.070068359375,2695.139892578125,2695.139892578125,5891660000,^GSPC,2672.0399169921875,2702.0699055989585,2750.399951171875,2797.7619873046874,2794.5174926757813,,,2732.2149658203125,2757.7832845052085,2789.71396484375,2823.1340087890626,2810.1350219726564,,,2615.6199951171875,2663.7366536458335,2723.389990234375,2778.86298828125,2778.567004394531,,,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,-0.04606977833300763,0.017440920592313836,-0.017095128384896352,-0.022562814492114724,-0.01935999368389163,-0.01604609812471569,-0.009705874716210428,-0.004976641181137609,-0.0008439080336466454,,,-0.012380174791783771,-0.015406209229829826,-0.009171221362426762,-0.005120261284272565,-0.0009397090540284037,,,-0.030918039484901017,-0.026748771988249098,-0.016269145527295747,-0.008474942878664349,-0.0025940549612324393,,,46.199951171875,98.57498951415975,173.19838126968807,230.64479065758036,244.75861824440517,,,62.34985351562501,93.80446928807105,129.99227574020804,168.5948361169235,198.12732450899648,,,45.099853515625,149.5406735373684,228.0275132448952,285.1205589950703,291.84456416514666,,,,83.449951171875,114.12641463390084,103.34418742340287,49.1975647317898,,,,21.469646111072052,24.757459614172205,32.73337929326287,51.71628507150872,49.621042887126514,100.0,100.0,36.47955911596328,36.47955911596328,7.759098337697557,38.588260136240564,0.0,1.1841196508761032,8.670597222527954,3.8051589257022345,6.3048312065551615,,,,,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2018-02-07,2690.949951171875,2727.669921875,2681.330078125,2681.659912109375,2681.659912109375,4626570000,^GSPC,2688.39990234375,2675.24658203125,2721.969921875,2782.173974609375,2791.035986328125,,,2714.35498046875,2730.699951171875,2767.395947265625,2810.60400390625,2808.5615234375,,,2637.2000732421875,2637.5233561197915,2697.047998046875,2764.514990234375,2775.2405029296874,,,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,0.0291305276243381,-0.005001588416939429,0.034036878078449684,0.00985912182987958,-0.006536815578198962,-0.009820689495618873,-0.00800010963825637,-0.004438331600201684,-0.000559936986249121,,,0.006122657542473542,-0.009926953966708174,-0.010336689136705823,-0.005571600717303893,-0.0012458345158979922,,,0.008250463815571596,-0.009840799198435835,-0.009672500920528515,-0.005163262135406521,-0.0011972003768786488,,,13.47998046875,41.15058835868634,155.2939136326225,252.42128492935913,266.6305252811249,,,26.629882812500004,54.18750409024292,124.61228149301249,189.25289938224725,208.8620457335093,,,88.260009765625,76.44156329669612,199.56089179449893,295.3477134557941,306.43172369070203,,,,21.580078125000004,89.25194583639932,124.97063431877788,62.04901592547314,,,,27.648168924682253,21.94250250648119,27.735365380955997,44.04248038925864,42.835702783992026,100.0,100.0,31.66183998931994,31.66183998931994,34.98208210557728,48.10572910167958,31.54395795686268,0.0,9.739390832678696,3.10921267574793,6.932996531241042,,,,,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
